Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2020","2020","7021","Annual value","USD","1838.5","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","1466.8","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","1573.4","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","1424.1","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","1401","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1472.2","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1365.5","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","1250.6","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1157","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1788.5","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","1911.8","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1881.4","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","1539.3","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","1460.2","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","1354.5","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","1472.7","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","1464.3","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1446","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1995","1995","7021","Annual value","USD","4597.8","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1996","1996","7021","Annual value","USD","4617.2","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1997","1997","7021","Annual value","USD","4284.3","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1998","1998","7021","Annual value","USD","4356.5","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","4438.7","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2000","2000","7021","Annual value","USD","4476.1","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2001","2001","7021","Annual value","USD","3594.9","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2002","2002","7021","Annual value","USD","3914.9","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2003","2003","7021","Annual value","USD","4830.7","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2004","2004","7021","Annual value","USD","5214.8","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2005","2005","7021","Annual value","USD","4999.4","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2006","2006","7021","Annual value","USD","5720.7","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2007","2007","7021","Annual value","USD","6583.6","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2008","2008","7021","Annual value","USD","8949.8","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2009","2009","7021","Annual value","USD","8155","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2010","2010","7021","Annual value","USD","7947","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2011","2011","7021","Annual value","USD","9104.8","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2012","2012","7021","Annual value","USD","7490.7","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2013","2013","7021","Annual value","USD","5855","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2014","2014","7021","Annual value","USD","6921.9","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2015","2015","7021","Annual value","USD","5212.4","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2016","2016","7021","Annual value","USD","5066.4","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2017","2017","7021","Annual value","USD","4518.8","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2018","2018","7021","Annual value","USD","5149","A","Official figure"
"PP","Producer Prices","300","Greece","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2019","2019","7021","Annual value","USD","4983.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1991","1991","7021","Annual value","USD","1353.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1992","1992","7021","Annual value","USD","1320.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1993","1993","7021","Annual value","USD","1291","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1994","1994","7021","Annual value","USD","1363.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1995","1995","7021","Annual value","USD","1307.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","1041","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","1016.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","993.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","1049.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1005.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1118.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","1114.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","998.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","903.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","802.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","909","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","996.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","1127.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1314","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1253","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1154.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1469.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","1860.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1525","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1479","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1741","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1663.8","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","1754.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1680.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","1405.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","1370.8","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","1369.8","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","1364.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","1315.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1233","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","1144.1","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","1216.2","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1142.4","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1143.9","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","1070.1","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1113.1","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","1046.5","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","1012.9","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","1070.9","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","880.2","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","978","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1080.5","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1081.6","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1227.6","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1464.7","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","1916.1","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1736.4","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1700.2","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1894.6","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1806.8","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","2017.6","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1715.4","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","1792.5","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","1732.5","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","1854.7","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","1874.6","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","1927.6","A","Official figure"
"PP","Producer Prices","376","Israel","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1984.9","A","Official figure"
"PP","Producer Prices","400","Jordan","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1991","1991","7021","Annual value","USD","1321.8","A","Official figure"
"PP","Producer Prices","400","Jordan","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","1057.4","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","1836.7","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1578.8","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1360.1","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1363.9","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1633.8","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","2070.3","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1635.1","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1484.7","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1836.5","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1679.8","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","1954.5","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1936.8","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","1572.7","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","1515.2","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","1463.1","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","1527.8","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","1526.3","A","Official figure"
"PP","Producer Prices","440","Lithuania","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1277.3","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","1432.3","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2000","2000","7021","Annual value","USD","1551.5","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2001","2001","7021","Annual value","USD","1593.7","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2002","2002","7021","Annual value","USD","1646.7","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2003","2003","7021","Annual value","USD","1938.1","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2004","2004","7021","Annual value","USD","1337.7","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2005","2005","7021","Annual value","USD","1248.1","A","Official figure"
"PP","Producer Prices","470","Malta","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","1629.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1995","1995","7021","Annual value","USD","1432.2","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1996","1996","7021","Annual value","USD","1387.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1997","1997","7021","Annual value","USD","1187.2","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1998","1998","7021","Annual value","USD","1046.2","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1196.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1161.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","992.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","871.1","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1998","1998","7021","Annual value","USD","2392.7","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","2530.2","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2000","2000","7021","Annual value","USD","2787.8","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2001","2001","7021","Annual value","USD","3069.9","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2002","2002","7021","Annual value","USD","2985.7","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2003","2003","7021","Annual value","USD","2635.1","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2004","2004","7021","Annual value","USD","2717.5","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2005","2005","7021","Annual value","USD","2837.2","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2006","2006","7021","Annual value","USD","2780","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2007","2007","7021","Annual value","USD","3116.7","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2008","2008","7021","Annual value","USD","3297.9","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2009","2009","7021","Annual value","USD","2933.4","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2010","2010","7021","Annual value","USD","3342.1","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2011","2011","7021","Annual value","USD","3487.3","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2012","2012","7021","Annual value","USD","3637.7","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2013","2013","7021","Annual value","USD","4077.8","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2014","2014","7021","Annual value","USD","3971","A","Official figure"
